Sales_ID,Name,Year,Selling_price,km_driven,Region,State or Province,City,Fuel,Seller_type,Transmission,Owner,Mileage,Engine,Max_power,Torque,Seats,Sold
5756,Maruti Alto 800 LXI Optional,2016,300000,38000,East,Pennsylvania,McKeesport,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
87,Maruti Alto 800 LXI BSIV,2016,275000,38000,East,New York,New York City,Petrol,Dealer,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Y
6272,Maruti Alto 800 LXI BSIV,2016,275000,38000,East,New Jersey,Bayonne,Petrol,Dealer,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
822,Hyundai EON Era Plus,2012,244000,38000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Y
5407,Maruti Alto 800 LXI,2012,200000,38000,West,Washington,Longview,Petrol,Dealer,Manual,Second Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
3662,Tata Indica GLS BS IV,2007,78000,38000,West,California,El Dorado Hills,Petrol,Individual,Manual,Second Owner,15.3 kmpl,1193 CC,65.3 bhp,102Nm@ 2600rpm,5,N
108,Hyundai Verna VTVT 1.6 SX,2017,866000,37800,East,New York,New York City,Petrol,Individual,Manual,First Owner,17.0 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5,Y
3851,Hyundai i20 1.2 Asta,2017,730000,37333,West,Colorado,Longmont,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,N
7372,Maruti Baleno Delta,2017,620000,37000,East,New Jersey,Roselle,Petrol,Dealer,Manual,First Owner,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,N
230,Nissan Sunny XL,2014,550000,37000,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5,Y
5897,Maruti Swift Dzire VXI Optional,2016,550000,37000,Central,Illinois,Forest Park,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,N
5406,Chevrolet Enjoy 1.4 LTZ 7,2013,350000,37000,West,Washington,Lynnwood,Petrol,Dealer,Manual,First Owner,13.7 kmpl,1399 CC,98.79 bhp,131Nm@ 4400rpm,7,N
5402,Hyundai i10 Sportz 1.2,2013,291000,37000,South,Tennessee,Clarksville,Petrol,Dealer,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,N
6361,Maruti Alto 800 LXI,2015,245000,36710,West,Idaho,Boise,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
3258,Maruti Alto LXi,2010,160000,36659,East,Rhode Island,Cranston,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
175,Maruti Swift VXI Optional,2015,515000,36600,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
6019,Nissan Micra XL Optional,2015,346000,36422,East,West Virginia,Parkersburg,Petrol,Dealer,Manual,First Owner,18.44 kmpl,1198 CC,75 bhp,104Nm@ 4000rpm,5,N
3596,Maruti 800 EX BSII,2003,55599,36088,Central,Missouri,Columbia,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,N
3682,Maruti 800 EX BSII,2003,55599,36088,East,Ohio,North Royalton,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,N
6336,Maruti Swift Dzire ZXI,2016,620000,36000,South,Florida,Delray Beach,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,N
2688,Hyundai i20 Active 1.2 SX,2015,500000,36000,South,Georgia,Savannah,Petrol,Individual,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5,N
7387,Maruti Swift LXI Optional-O,2015,420000,36000,West,California,Ontario,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,83.11 bhp,113Nm@ 4200rpm,5,N
330,Maruti Celerio LXI,2017,351000,36000,West,California,San Diego,Petrol,Individual,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
7637,Maruti Eeco 5 Seater AC BSIV,2011,250000,36000,West,Utah,Ogden,Petrol,Individual,Manual,Second Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5,N
6012,Hyundai i20 Asta Optional with Sunroof 1.2,2013,455999,35582,East,New Jersey,Lakewood,Petrol,Dealer,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,N
3346,Maruti Wagon R LXI,2008,221000,35008,South,Virginia,Salem,Petrol,Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,N
4733,Maruti Wagon R LXI,2008,221000,35008,Central,Indiana,New Castle,Petrol,Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,N
4693,Mercedes-Benz E-Class E 250 Elegance,2010,1200000,35000,Central,Illinois,Kankakee,Petrol,Individual,Automatic,Second Owner,10.93 kmpl,2497 CC,204 bhp,245Nm@ 5000rpm,5,N
4610,Honda City i-VTEC VX,2017,950000,35000,South,Florida,Fort Pierce,Petrol,Individual,Manual,First Owner,17.4 kmpl,1497 CC,117.6 bhp,145Nm@ 4600rpm,5,N
5314,Honda WR-V i-VTEC VX,2018,900000,35000,East,New Jersey,Avenel,Petrol,Individual,Manual,First Owner,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,N
4611,Honda City i VTEC V,2017,894999,35000,South,Florida,Fort Pierce,Petrol,Individual,Manual,First Owner,17.8 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5,N
4923,Hyundai Elite i20 Asta Option BSIV,2019,800000,35000,Central,Indiana,Portage,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5,N
5360,Hyundai Verna 1.6 VTVT SX,2015,795000,35000,East,Ohio,Shaker Heights,Petrol,Individual,Manual,First Owner,17.01 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5,N
7482,Hyundai Verna 1.6 VTVT SX,2015,795000,35000,West,Colorado,Wheat Ridge,Petrol,Individual,Manual,First Owner,17.01 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5,N
7186,Maruti Swift Dzire AMT ZXI,2017,725000,35000,West,California,Manteca,Petrol,Individual,Automatic,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,N
1455,Maruti Ertiga ZXI,2015,700000,35000,Central,Kansas,Leawood,Petrol,Individual,Manual,First Owner,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7,Y
4726,Maruti Ertiga ZXI,2015,700000,35000,East,New York,Mount Vernon,Petrol,Individual,Manual,First Owner,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7,N
6223,Maruti Ertiga BSIV VXI,2017,700000,35000,Central,Illinois,Lansing,Petrol,Individual,Manual,First Owner,17.5 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,7,N
7622,Tata Nexon 1.2 Revotron XM,2018,700000,35000,East,Massachusetts,Burlington,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5,N
2575,Maruti Swift Dzire VXI 1.2 BS IV,2018,650000,35000,Central,Michigan,Southfield,Petrol,Individual,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,N
4078,Hyundai i20 Asta Option 1.2,2016,650000,35000,South,Virginia,Richmond,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,N
7571,Maruti Baleno Alpha 1.2,2016,650000,35000,West,California,Danville,Petrol,Individual,Manual,Second Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,N
814,Hyundai i20 Asta 1.2,2015,630000,35000,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Y
3629,Maruti Baleno Zeta 1.2,2017,630000,35000,West,Colorado,Commerce City,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,N
105,Maruti Baleno Zeta 1.2,2018,610000,35000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Y
463,Hyundai i20 Magna 1.2,2015,600000,35000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Y
2711,Maruti Ertiga BSIV LXI,2017,600000,35000,South,North Carolina,Fort Bragg,Petrol,Individual,Manual,First Owner,17.5 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,7,N
4184,Hyundai i20 Magna 1.2,2015,600000,35000,West,California,Santa Monica,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,N
8062,Hyundai i20 Asta (o),2017,600000,35000,West,Washington,Seatac,Petrol,Dealer,Manual,First Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,N
3439,Honda WR-V i-VTEC VX,2019,580000,35000,South,Louisiana,Baton Rouge,Petrol,Individual,Manual,First Owner,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,N
5645,Honda WR-V i-VTEC VX,2019,580000,35000,Central,Illinois,Glenview,Petrol,Individual,Manual,First Owner,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,N
861,Hyundai i20 Asta Option 1.2,2016,576000,35000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Y
4282,Maruti Swift Dzire VXI,2016,574000,35000,West,Utah,Magna,Petrol,Individual,Manual,Second Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,N
2712,Maruti Baleno Delta 1.2,2017,570000,35000,South,North Carolina,Fort Bragg,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,N
7228,Volkswagen Polo 1.2 MPI Comfortline,2016,560000,35000,South,Alabama,Mobile,Petrol,Individual,Manual,First Owner,16.2 kmpl,1199 CC,74 bhp,110Nm@ 3000-4300rpm,5,N
5899,Toyota Etios Liva 1.2 V Dual Tone,2017,549000,35000,West,California,Foster City,Petrol,Individual,Manual,First Owner,17.71 kmpl,1197 CC,78.9 bhp,104Nm@ 3100rpm,5,N
5400,Hyundai Verna SX Opt,2015,540000,35000,East,Pennsylvania,Baldwin,Petrol,Dealer,Manual,Second Owner,17.7 kmpl,1497 CC,113.42 bhp,144.15nm@ 4500rpm,5,N
5080,Tata Tiago NRG Petrol,2018,515000,35000,West,California,Camarillo,Petrol,Individual,Manual,First Owner,24.0 kmpl,1199 CC,83.81 bhp,114Nm@ 3500rpm,5,N
25,Tata Tigor 2017-2020 XZ,2018,500000,35000,East,New York,New York City,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,83.81 bhp,114Nm@ 3500rpm,5,Y
1704,Honda Mobilio V i VTEC,2015,500000,35000,South,Florida,Ormond Beach,Petrol,Individual,Manual,First Owner,17.3 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,7,Y
3979,Honda Mobilio V i VTEC,2015,500000,35000,East,Ohio,Xenia,Petrol,Individual,Manual,First Owner,17.3 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,7,N
5804,Honda City 1.5 V MT,2011,500000,35000,Central,Oklahoma,Moore,Petrol,Individual,Manual,First Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5,N
6610,Volkswagen Ameo 1.2 MPI Comfortline,2016,500000,35000,South,Arkansas,Sherwood,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm,5,N
183,Maruti Swift Dzire VXI,2014,487000,35000,South,Florida,Miami,Petrol,Individual,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Y
3880,Maruti Swift Dzire VXI,2013,459999,35000,South,Florida,Winter Springs,Petrol,Individual,Manual,Second Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,N
4001,Tata Zest Revotron 1.2T XMS,2018,459999,35000,South,North Carolina,Kannapolis,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,N
6981,Datsun GO T Petrol,2019,459999,35000,Central,Michigan,Redford,Petrol,Individual,Manual,First Owner,19.83 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5,N
291,Hyundai Grand i10 Sportz,2017,450000,35000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Y
292,Hyundai Grand i10 Sportz,2017,450000,35000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Y
3336,Tata Tigor 1.2 Revotron XT,2018,450000,35000,Central,North Dakota,Fargo,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,N
4964,Tata Tigor 1.2 Revotron XT,2018,450000,35000,Central,Missouri,Maryland Heights,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,N
5985,Maruti Swift VXI,2013,450000,35000,South,Alabama,Huntsville,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,N
6468,Hyundai Grand i10 Asta,2016,450000,35000,South,South Carolina,Mauldin,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,N
6665,Maruti Swift VXI Windsong Limited edition,2015,450000,35000,West,California,San Bernardino,Petrol,Individual,Manual,Second Owner,20.4 kmpl,1197 CC,83.11 bhp,115Nm@ 4000rpm,5,N
119,Maruti Wagon R VXI BS IV,2017,440000,35000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
7011,Maruti Wagon R AMT VXI,2017,440000,35000,Central,Indiana,West Lafayette,Petrol,Individual,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5,N
4050,Tata Tiago 1.2 Revotron XT,2017,430000,35000,South,South Carolina,Myrtle Beach,Petrol,Individual,Manual,Second Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,N
7174,Hyundai i20 Magna 1.2,2015,430000,35000,Central,Texas,Mineral Wells,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,N
208,Maruti Wagon R AMT VXI,2018,420000,35000,Central,Texas,Houston,Petrol,Individual,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5,Y
6074,Maruti Wagon R AMT VXI,2018,420000,35000,Central,Minnesota,Saint Paul,Petrol,Individual,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5,N
1906,Renault KWID 1.0 RXT Optional,2018,409999,35000,Central,Texas,Laredo,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,Y
2947,Tata Tiago 1.2 Revotron XT,2018,409999,35000,East,Ohio,Berea,Petrol,Individual,Manual,Second Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,N
4509,Maruti Swift Dzire VXI,2013,409999,35000,East,Massachusetts,Lowell,Petrol,Individual,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,N
1155,Maruti Celerio ZXI AT,2016,400000,35000,South,Arkansas,North Little Rock,Petrol,Individual,Automatic,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
3717,Tata Zest Revotron 1.2 XT,2017,400000,35000,West,California,Lakewood,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,N
4963,Skoda Rapid 1.6 MPI AT Elegance,2013,395000,35000,Central,Missouri,Maryland Heights,Petrol,Individual,Automatic,Second Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,N
7666,Skoda Rapid 1.6 MPI AT Elegance,2013,395000,35000,Central,Michigan,Warren,Petrol,Individual,Automatic,Second Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,N
838,Maruti Wagon R Stingray VXI,2014,380000,35000,East,New York,New York City,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
474,Nissan Micra Active XL Petrol,2016,370000,35000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,19.49 kmpl,1198 CC,67.04 bhp,104Nm@ 4000rpm,5,Y
6986,Tata Zest Revotron 1.2 XT,2017,370000,35000,East,Maryland,Silver Spring,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,N
837,Maruti Wagon R Stingray VXI,2014,350000,35000,East,New York,New York City,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
2321,Hyundai i20 1.2 Sportz,2012,350000,35000,East,Pennsylvania,Wilkes Barre,Petrol,Individual,Manual,First Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,N
2975,Honda City 1.5 E MT,2009,350000,35000,South,Virginia,Mechanicsville,Petrol,Individual,Manual,First Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5,N
5718,Maruti Swift Dzire 1.2 Vxi BSIV,2012,350000,35000,Central,Michigan,East Lansing,Petrol,Individual,Manual,First Owner,17.5 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,N
6352,Tata Bolt Revotron XE,2017,350000,35000,West,Washington,Cottage Lake,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,N
7787,Renault KWID RXT,2017,350000,35000,East,Vermont,Burlington,Petrol,Individual,Manual,Second Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,N
7918,Maruti Eeco 7 Seater Standard BSIV,2017,350000,35000,South,Tennessee,Brentwood,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,7,N
5424,Datsun RediGO 1.0 S,2018,320000,35000,South,Georgia,La Grange,Petrol,Individual,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,N
1518,Maruti Alto 800 VXI,2017,310000,35000,Central,Michigan,Battle Creek,Petrol,Individual,Manual,Second Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Y
2598,Chevrolet Sail 1.2 LS ABS,2014,310000,35000,West,California,Costa Mesa,Petrol,Individual,Manual,First Owner,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5,N
2700,Maruti Alto 800 VXI,2017,310000,35000,Central,Iowa,Cedar Rapids,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
3694,Maruti Alto 800 VXI,2017,310000,35000,East,Ohio,North Royalton,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
5666,Maruti Alto 800 LXI,2017,310000,35000,East,New York,Central Islip,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
6666,Maruti Wagon R LXI BS IV,2014,310000,35000,West,California,San Bernardino,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,N
721,Maruti Celerio LXI,2014,300000,35000,Central,Texas,Dallas,Petrol,Individual,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
739,Renault KWID 1.0 RXT Optional,2017,300000,35000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,Y
858,Renault KWID 1.0 RXT Optional,2017,300000,35000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,Y
3289,Hyundai EON Sportz,2016,300000,35000,East,Ohio,Canton,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
4731,Maruti Eeco 7 Seater Standard BSIV,2015,300000,35000,East,New York,Mount Vernon,Petrol,Individual,Manual,Second Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,7,N
5290,Maruti Wagon R VXI 1.2,2014,300000,35000,West,California,Menlo Park,Petrol,Individual,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,N
6759,Renault KWID 1.0 RXT 02 Anniversary Edition,2017,300000,35000,East,New Jersey,Cherry Hill,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,N
7618,Renault KWID Climber 1.0 MT BSIV,2019,300000,35000,East,New Jersey,Bloomfield,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,N
7772,Renault KWID Climber 1.0 MT BSIV,2019,300000,35000,Central,Texas,Texas City,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,N
2215,Maruti Alto 800 VXI,2017,295000,35000,West,Washington,Auburn,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
3151,Hyundai i10 Sportz,2013,280000,35000,East,New Jersey,North Arlington,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,N
5306,Maruti Swift Dzire VXi,2009,280000,35000,East,Ohio,Bowling Green,Petrol,Individual,Manual,First Owner,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5,N
4549,Maruti Alto 800 LXI,2016,270000,35000,Central,South Dakota,Brookings,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
7999,Maruti Alto 800 LXI,2017,270000,35000,East,New York,Glen Cove,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
2572,Datsun RediGO T Option,2016,260000,35000,Central,Michigan,Southgate,Petrol,Individual,Manual,First Owner,22.7 kmpl,799 CC,53.64 bhp,72Nm@ 4386rpm,5,N
3908,Datsun GO Plus T BSIV,2015,260000,35000,South,Florida,Kissimmee,Petrol,Individual,Manual,Third Owner,19.44 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7,N
2289,Hyundai Accent Executive,2011,250000,35000,East,Massachusetts,Mansfield,Petrol,Individual,Manual,First Owner,16.36 kmpl,1495 CC,93.7 bhp,124.6Nm@ 3500rpm,5,N
3275,Maruti Alto K10 2010-2014 VXI,2013,250000,35000,Central,Indiana,Frankfort,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
5441,Hyundai EON 1.0 Era Plus,2017,250000,35000,South,Georgia,Hinesville,Petrol,Individual,Manual,Second Owner,20.3 kmpl,998 CC,68.05 bhp,94.14Nm@ 3500rpm,5,N
6662,Maruti Wagon R VXI BSIII,2012,240000,35000,West,California,San Bernardino,Petrol,Individual,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
7385,Maruti Alto 800 LXI,2016,240000,35000,East,Massachusetts,Holyoke,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
7459,Datsun RediGO 1.0 S,2017,240000,35000,West,Oregon,Klamath Falls,Petrol,Individual,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,N
1454,Tata Manza Aura Safire,2011,225000,35000,Central,Kansas,Kansas City,Petrol,Individual,Manual,First Owner,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5,Y
2267,Maruti Alto 800 LXI,2016,225000,35000,East,Ohio,Xenia,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
3168,Tata Manza Aura Safire,2011,225000,35000,West,Oregon,Oregon City,Petrol,Individual,Manual,First Owner,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5,N
3564,Hyundai EON Era,2014,225000,35000,Central,Iowa,Mason City,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
5949,Tata Manza Aura Safire,2011,225000,35000,West,Oregon,Grants Pass,Petrol,Individual,Manual,First Owner,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5,N
6006,Datsun GO T BSIV,2014,225000,35000,East,Maryland,Ellicott City,Petrol,Individual,Manual,First Owner,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5,N
6277,Hyundai EON Era,2014,225000,35000,East,Maine,West Scarborough,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
290,Maruti Omni E MPI STD BS IV,2016,220000,35000,South,Florida,Miami,Petrol,Individual,Manual,First Owner,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8,Y
2343,Hyundai i10 Magna,2008,220000,35000,South,Virginia,Burke,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
5122,Maruti Alto LX,2011,220000,35000,South,Florida,North Miami Beach,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
3656,Maruti Alto 800 LXI,2013,215000,35000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
1742,Maruti Alto K10 2010-2014 VXI,2011,210000,35000,Central,Indiana,Anderson,Petrol,Individual,Manual,Second Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Y
4717,Tata Indica Vista Safire GLX,2014,210000,35000,Central,Minnesota,Red Wing,Petrol,Individual,Manual,Second Owner,16.7 kmpl,1172 CC,64.1 bhp,96Nm@ 3000rpm,5,N
3175,Maruti Wagon R VXI,2010,200000,35000,Central,Illinois,Mount Prospect,Petrol,Dealer,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
